ID,SEXO,IDADE,INSTX,REGIAO,UF,REG,COND,PORTE,F01,F02_IDADE,F02_FAIXA,F02_FX,F03,ALFAB,INST,P1_1_1,P1_1_0,P1_1_4,P1_1_2,P1_2_1_1,P1_2_1_2,P1_2_2,P1_1_6,P1_1_5,P1_2_3,P1_2_4,P2_2_2_1,P2_2_2_2,P2_2_2_3,P1_1_7_1,P1_1_7_2,P1_1_7_3,P1_1_7_4,P1_1_7_5,P1_1_7_6,P1_1_7_7,P2_1_0,P2_1_1,P2_1_6,P2_1_4_1,P2_1_4_2,P2_1_4_3,P2_1_3,P2_1_2_1,P2_1_2_2,P2_1_2_3,P2_1_2_4,P2_1_2_5,P2_2_3_1,P2_2_3_2,P2_2_3_3,RAÇA,RELIGIAO,P2_1_9,INTERNET,INTERNET1_1,INTERNET1_2,INTERNET1_3,INTERNET1_4,INTERNET1_5,INTERNET1_6,INTERNET2_1,INTERNET2_2,P2_1_8_1,P2_1_8_2,P2_1_8_3,P2_1_8_4,P2_1_8_5,P2_1_8_6,P2_1_8_7,P2_1_8_8,C2,C3,C4,CLASSE,FATOR_POND
735827,2,6,1,3,26,3,1,7,2,68,6,6,SÃO PAULO - SP,1,6,1,2,1,1,1, ,1,1,1,1,4,1,3,2,1,2,2,2,2,2,2,1,1,2,3,7,8,1,1,1,2,1,3,3,2,4,1,7,3,1,2,2,2,1,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,5,"0,90528"
739403,2,2,4,3,26,3,1,7,2,24,2,2,SÃO PAULO - SP,1,15,1,2,1,1,3, ,1,1,2,1,2,3,2,1,1,2,2,2,2,2,1,2,1,2,1,3,6,1,1,1,1,1,3,1,3,2,3,11,2,1,1,1,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,2,1,5,"1,74432"
739612,2,5,2,1,14,1,1,7,2,48,5,5,BELÉM - PA,1,11,1,3,1,1,1, ,1,1,1,1,1,2,4,3,1,2,1,1,1,2,1,1,1,2,3,7,6,1,1,1,1,1,1,3,2,1,3,6,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,3,6,"1,36513"
739714,1,5,2,3,26,3,1,7,1,47,5,5,SÃO PAULO - SP,1,9,1,4,1,1,1, ,2,1,1,1,2,3,1,2,1,2,1,2,2,2,1,1,1,2,3,7,6,1,1,1,1,1,1,3,1,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,1,3,"0,54476"
740267,2,6,1,3,19,3,1,7,2,65,6,6,RIO DE JANEIRO - RJ,1,7,1,2,3,1,1, ,1,1,6,1,5,2,3, ,1,2,1,2,2,2,4,1,1,2,3,1,6,1,5,1,1,1,1,3,2, ,1,1,5,2, , , , , , , , ,1,2,2,2,2,2,1,1,1,1,2,5,"0,90528"
741572,2,6,1,3,26,3,1,7,2,65,6,6,SÃO PAULO - SP,1,7,1,4,4,1,3, ,3,1,1,1,7,3,4,2,1,2,1,2,2,1,1,1,1,3, , , ,1,1,1,1,1,3,3,4,2,1,1,4,2, , , , , , , , ,1,2,2,1,2,1,2,1,1,1,2,4,"0,90528"
742535,2,6,1,3,19,3,1,7,2,68,6,6,RIO DE JANEIRO - RJ,1,7,1,2,1,2, ,1,3,1,1,2,3,3,1,2,1,2,1,2,2,2,2,1,1,2,3,7,1,1,1,1,1,1,3,3,2,1,2,9,1,2, , , , , , , , ,1,1,2,1,2,1,1,1,1,1,4,2,"0,42878"
743002,1,3,1,3,26,3,1,7,1,29,3,3,SÃO PAULO - SP,1,7,2,2,1,1,3, ,1,1,2,2,2,1,2,4,1,2,1,2,2,2,1,1,1,1, , , ,1,1,1,1,2,3,3,2,1,3,4,3,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,5,2,"0,58971"
743246,2,6,1,3,19,3,1,7,2,57,6,6,RIO DE JANEIRO - RJ,1,7,1,2,1,1,1, ,1,1,1,1,1,1,3,2,1,1,1,2,2,2,2,1,1,2,6,3,7,1,1,1,1,1,3,1,3,2,1,7,1,2, , , , , , , , ,2,2,2,2,1,2,1,2,1,2,1,6,"1,19770"
743909,2,2,4,3,26,3,1,7,2,22,2,2,SÃO PAULO - SP,1,15,1,2,1,1,1, ,1,1,3,1,4,1,3,2,1,2,1,1,1,2,1,1,1,1, , , ,1,1,1,1,1,3,3,1,2,1,10,1,1,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,4,1,"0,37104"
745798,1,6,1,3,19,3,1,7,1,64,6,6,RIO DE JANEIRO - RJ,1,6,2,3,1,2, ,1,3,1,3,1,4,3,1,2,1,2,1,2,2,2,2,1,1,2,6,3,7,1,1,1,1,1,3,3,1,2,1,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,5,"1,16032"
745827,1,2,3,3,19,3,1,7,1,23,2,2,RIO DE JANEIRO - RJ,1,14,2,3,1,1,3, ,1,1,2,3,7,3,1,2,2,2,1,2,1,2,1,1,1,1, , , ,1,1,1,1,1,1,3,2,1,3,1,3,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,4,2,"0,78616"
746733,2,2,4,3,19,3,1,7,2,21,2,2,RIO DE JANEIRO - RJ,1,15,3,2,1,1,1, ,1,1,1,1,2,1,3,2,2,2,1,2,2,2,1,1,1,2,3,2,7,1,1,1,1,1,3,3,2,1,3,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,4,4,"1,74432"
746803,2,6,1,3,26,3,2,7,2,70,6,6,GUARULHOS - SP,1,6,1,1,2,1,1, ,2,1,1,1,4,1,2,3,1,1,1,2,1,1,1,1,1,2,2,3,7,1,1,1,1,1,3,2,1,3,2,1,3,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,3,3,"0,42878"
747156,1,6,1,3,26,3,2,6,1,74,6,6,MAUÁ - SP,2,1,4,2,3,1,3, ,2,1,2,1,5,1,3,2,1,2,1,2,2,2,2,1,1,2,1,6,3,1,1,1,1,1,3,6, , ,1,2,3,2, , , , , , , , ,1,1,2,2,1,2,2,1,2,1,1,6,"1,53512"
749319,1,6,1,3,26,3,1,7,1,56,6,6,SÃO PAULO - SP,1,7,1,1,1,1,1, ,3,2,1,1,3,3,1,4,1,2,2,1,1,1,2,1,1,2,3,7,1,1,1,1,1,1,1,3,1,4,3,2,3,2, , , , , , , , ,1,1,2,1,2,2,1,1,1,1,2,6,"1,53512"
749986,1,3,3,3,26,3,1,7,1,26,3,3,SÃO PAULO - SP,1,14,1,1,1,1,1, ,1,1,1,1,6,2,4, ,2,2,1,2,2,1,1,1,1,2,3,6,1,1,1,1,1,1,3,2,4, ,3,2,5,1,2,2,2,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,4,3,"0,60986"
750923,2,4,1,3,26,3,1,7,2,40,4,4,SÃO PAULO - SP,1,7,2,2,1,1,1, ,1,1,1,1,7,2,1,3,1,2,1,2,2,2,1,1,1,2,3,8,7,1,1,1,1,1,3,2,1,3,1,1,4,1,1,1,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,5,4,"0,89534"
750998,1,3,3,3,26,3,1,7,1,33,3,3,SÃO PAULO - SP,1,12,2,1,1,1,1, ,1,1,3,1,7,1,3,2,1,2,1,1,2,1,1,2,1,3, , , ,1,1,1,1,3,3,3,1,4,3,10,1,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,1,4,4,"1,28760"
751183,2,6,1,3,26,3,1,7,2,55,6,6,SÃO PAULO - SP,1,6,1,2,1,1,1, ,1,1,1,2,1,1,2,4,1,2,1,2,2,2,2,1,1,2,9, , ,1,1,1,1,3,3,1,3,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,4,5,"0,90528"
752222,1,2,3,3,26,3,1,7,1,19,2,2,SÃO PAULO - SP,1,14,3,1,1,1,3, ,1,2,3,1,7,4,2,3,1,2,2,2,2,2,1,2,1,2,9, , ,1,1,1,1,1,3,4,1,2,4,11,5,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,2,1,1,1,4,1,"0,35307"
752862,1,3,3,3,26,3,1,7,1,34,3,3,SÃO PAULO - SP,1,14,2,2,1,1,1, ,1,1,2,1,7,3,1,2,2,2,1,2,1,2,1,1,1,2,3,2,6,2,1,1,1,1,3,3,1,4,3,2,3,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,4,4,"1,28760"
753660,1,2,3,3,26,3,1,7,1,20,2,2,SÃO PAULO - SP,1,14,1,1,1,1,1, ,1,1,1,1,1,1,3,2,1,1,1,2,1,1,1,1,1,2,2,7,3,1,1,1,1,1,3,4,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,1,"0,35307"
754564,1,4,2,3,26,3,1,7,1,36,4,4,SÃO PAULO - SP,1,11,1,3,1,1,1, ,1,1,1,1,8,3,2,1,2,2,1,2,2,2,2,1,1,2,3,8,7,1,1,1,3,2,2,2,1,4,1,2,3,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3,"0,61572"
755423,1,5,2,3,26,3,1,7,1,53,5,5,SÃO PAULO - SP,1,10,2,2,1,1,2, ,1,3,1,2,4,3,2,1,1,2,2,2,2,2,2,1,1,1, , , ,1,1,1,1,3,1,3,1,4,1,1,3,1,1,2,2,2,2,1, , ,1,1,2,1,1,1,1,1,1,1,2,5,"1,15016"
755908,1,3,3,3,19,3,1,7,1,33,3,3,RIO DE JANEIRO - RJ,1,14,1,3,1,1,1, ,1,1,1,1,6,3,2,1,2,2,2,2,1,2,1,1,1,2,3,7,6,1,1,1,1,1,1,3,1,2,3,11,3,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,"0,60986"
755953,1,3,3,3,26,3,1,7,1,27,3,3,SÃO PAULO - SP,1,14,1,1,1,1,1, ,2,1,2,1,7,1,3,2,1,2,1,1,3,2,1,1,1,2,2,3,6,1,1,1,1,1,3,1,3,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,5,1,"0,27389"
757100,1,2,1,3,8,3,1,6,1,23,2,2,VITÓRIA - ES,1,7,4,2,5,3, ,4,2,1,1,2,4,2,1,4,1,2,1,1,2,2,1,1,1,3, , , ,4,3,3,1,1,3,4,2,1,3,10,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,2,3,1,2,1,"0,34140"
759370,1,2,3,3,26,3,1,7,1,20,2,2,SÃO PAULO - SP,1,14,1,2,1,1,1, ,1,1,1,1,7,3,1,2,1,2,2,2,2,2,1,1,1,2,3,6,2,1,1,1,1,1,1,3,1,2,3,2,2,1,2,1,2,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,4,"1,65983"
759756,1,2,3,3,26,3,1,7,1,21,2,2,SÃO PAULO - SP,1,14,2,1,1,1,3, ,2,1,1,1,5,1,3,2,1,2,2,1,1,2,2,1,1,2,7,1,6,1,1,2,1,1,1,3,1,4,5,2,3,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,"0,78616"
761457,1,2,3,3,26,3,1,7,1,21,2,2,SÃO PAULO - SP,1,14,1,1,1,1,1, ,1,1,2,1,7,3,1,2,1,1,2,1,1,2,1,1,1,2,1,2,7,1,1,1,1,1,3,3,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,5,1,"0,35307"
762688,1,3,1,3,26,3,1,7,1,25,3,3,SÃO PAULO - SP,1,4,1,3,1,1,1, ,1,1,1,1,5,2,3,4,2,2,2,2,2,2,1,1,1,2,3,2,6,1,1,1,1,1,3,2,4,1,1,1,3,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,3,1,1,6,"1,64724"
764305,1,2,3,3,26,3,1,7,1,23,2,2,SÃO PAULO - SP,1,14,1,2,1,1,1, ,3,1,1,2,6,1,2,3,2,2,2,2,2,2,2,2,1,2,6,8,3,1,1,1,1,1,1,2,4,1,4,1,2,1,1,2,2,1,2,2,1,1,2,2,2,2,2,1,2,2,1,2,4,6,"2,19598"
764595,2,2,2,2,15,2,3,5,2,21,2,2,SAPÉ - PB,1,11,3,1,1,1,1, ,3,1,1,1,4,2,1,3,2,2,1,2,2,2,1,1,1,2,3,7,6,1,1,1,1,1,1,2,1,3,3,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,6,"1,29381"
765162,1,2,3,3,26,3,1,7,1,19,2,2,SÃO PAULO - SP,1,14,1,2,1,1,1, ,1,1,1,3,5,2,4,1,2,1,1,2,2,2,1,1,1,2,6,8,3,1,1,1,1,1,1,4,3,2,3,1,3,1,2,2,2,1,2,1,1,1,2,2,1,1,2,1,1,1,3,1,5,3,"0,78616"
766035,1,2,3,3,19,3,1,7,1,24,2,2,RIO DE JANEIRO - RJ,1,14,1,2,1,1,1, ,1,1,1,2,6,3,1,2,2,2,2,2,1,2,1,1,1,2,2,6,3,1,1,1,1,1,3,3,1,2,1,6,2,1,1,1,2,1,2,2,1,1,2,2,1,1,1,2,1,2,1,2,3,5,"1,65983"
766470,1,2,3,3,19,3,1,7,1,19,2,2,RIO DE JANEIRO - RJ,1,14,1,1,1,1,1, ,1,1,1,1,8,3,1,2,1,2,1,1,2,2,1,1,1,2,1,2,3,1,1,1,1,1,3,3,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,5,1,"0,35307"
766807,1,5,2,3,26,3,2,6,1,45,5,5,DIADEMA - SP,1,11,1,1,1,1,1, ,1,1,1,1,5,3,1,2,1,2,1,2,2,2,2,1,1,2,2,7,3,1,1,1,1,1,3,3,2,4,3,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,3,3,"0,54476"
768541,1,5,1,4,18,4,3,4,1,50,5,5,BANDEIRANTES - PR,2,1,1,2,1,1,1, ,2,1,1,1,4,1,3,2,1,2,1,2,2,1,1,1,1,2,2,1,3,1,1,1,1,1,2,3,2,1,1,1,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,5,"1,08171"
769513,1,2,3,3,11,3,1,7,1,22,2,2,BELO HORIZONTE - MG,1,14,1,1,1,1,1, ,1,1,1,1,4,2,1,3,1,1,1,2,2,2,2,1,1,2,3,7,2,1,1,1,1,1,3,3,1,4,1,1,5,1,1,1,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,1,4,1,"0,35307"
769891,2,2,3,4,18,4,3,4,2,19,2,2,BANDEIRANTES - PR,1,14,1,1,1,1,1, ,1,1,1,1,8,2,1,3,2,2,1,2,2,2,1,1,1,3, , , ,1,1,1,1,1,3,3,1,2,1,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,1,4,1,"0,31527"
770077,2,4,1,3,19,3,1,7,2,39,4,4,RIO DE JANEIRO - RJ,1,7,1,3,1,1,1, ,2,1,1,1,6,2,3,1,2,2,1,2,2,2,1,1,1,2,1,8,2,1,1,1,1,1,3,3,2,1,1,1,4,1,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,4,5,"0,89534"
771843,1,2,2,3,26,3,1,7,1,20,2,2,SÃO PAULO - SP,1,11,2,1,1,1,1, ,2,1,1,1,6,1,3,4,1,2,1,1,1,2,1,1,1,2,6,3,4,1,1,1,1,1,1,1,3,4,3,1,2,2, , , , , , , , ,1,1,2,2,2,2,2,2,1,2,5,6,"2,01348"
773328,2,2,4,1,14,1,1,7,2,22,2,2,BELÉM - PA,1,15,1,1,1,1,1, ,1,1,1,1,7,1,2,4,1,2,1,1,1,1,1,1,1,2,3,2,7,1,1,1,1,1,3,1,4,2,1,11,1,1,1,1,2,1,2,1,1,1,2,2,1,2,2,2,2,1,1,1,5,3,"0,90546"
773391,2,4,1,5,12,5,3,4,2,39,4,4,COXIM - MS,1,6,1,1,1,1,1, ,1,1,1,1,8,1,3,4,1,2,1,2,2,2,2,1,1,2,7,6,2,1,3,2,3,1,1,3,4,1,3,2,2,1,2,2,2,1,2,1,1,2,1,2,1,1,1,1,2,1,1,1,4,5,"0,80170"
773718,1,6,1,1,3,1,3,5,1,65,6,6,TABATINGA - AM,1,7,4,2,1,2, ,3,2,4,4,2,3,3,4,1,2,2,2,2,2,2,2,1,1,2,1,2,4,3,1,3,1,1,1,2,3,4,3,1,3,2, , , , , , , , ,1,2,2,2,1,2,1,1,2,2,2,4,"1,05175"
774450,1,2,3,2,6,2,2,6,1,23,2,2,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,14,2,2,1,1,1, ,1,1,1,1,6,1,3,2,2,2,2,2,1,2,1,1,1,2,2,1,3,1,1,1,1,1,3,1,3,2,1,1,4,1,1,2,2,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,2,4,"1,23750"
774922,1,4,1,2,5,2,3,4,1,37,4,4,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,7,2,4,1,1,1, ,1,2,1,1,4,1,2,3,2,2,3,2,2,1,2,1,1,2,1,6,3,1,3,3,3,3,3,1,2,3,3,1,3,2, , , , , , , , ,2,2,1,1,2,1,1,1,2,1,1,4,"0,91519"
775997,1,4,1,2,6,2,1,7,1,42,4,4,FORTALEZA - CE,1,4,2,3,2,1,2, ,1,3,3,1,3,2,1,4,1,2,1,1,1,2,2,3,2,1, , , ,3,2,3,3,3,3,2,3,1,1,1,3,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,1,3,1,1,6,"1,21081"
776265,1,5,1,1,14,1,3,6,1,53,5,5,MARABÁ - PA,1,4,3,4,2,1,1, ,2,1,1,1,10,3,1,2,2,2,2,2,1,2,2,1,1,2,1,7,3,1,1,1,1,1,1,3,4,2,3,1,4,2, , , , , , , , ,1,1,2,2,1,2,2,1,1,1,1,6,"1,29966"
780426,1,2,3,4,24,4,3,2,1,20,2,2,CATANDUVAS - SC,1,14,2,2,1,1,1, ,1,1,1,1,6,2,3,1,1,2,2,2,2,2,1,2,1,2,8,1,2,1,1,1,1,1,3,2,3,4,3,2,2,1,1,2,2,1,2,1,1,1,2,2,1,2,1,2,2,1,1,1,2,5,"1,48346"
780454,1,5,1,3,26,3,1,7,1,53,5,5,SÃO PAULO - SP,1,7,2,2,1,1,1, ,1,1,5,4,11,6, , ,2,2,2,2,2,2,2,1,1,2,9, , ,4,1,1,1,3,3,3,4,2,1,2,4,1,2,2,2,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,3,5,"1,21296"
780626,1,6,1,4,24,4,3,6,1,72,6,6,BLUMENAU - SC,1,2,1,2,1,1,6, ,2,2,2,2,3,3, , ,1,2,1,2,2,1,2,1,1,2,1,6, ,1,1,3,2,2,2,1, , ,1,1,2,2, , , , , , , , ,1,2,2,2,2,4,2,4,1,1,1,4,"1,03687"
790156,2,4,2,1,27,1,3,4,2,42,4,4,MIRACEMA DO TOCANTINS - TO,1,10,1,2,1,1,1, ,1,1,1,3,4,3,4,1,1,2,2,2,1,2,1,1,2,2,2,8, ,1,1,1,1,2,3,5, , ,3,2,2,1,1,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,2,2,3,6,"1,47923"
790513,1,5,1,1,14,1,1,7,1,50,5,5,BELÉM - PA,2,1,1,1,1,1,2, ,1,1,1,1,1,3,4,2,1,2,2,2,2,1,2,1,2,2,7,6,4,1,2,1,1,1,1,1,2,3,2,1,3,1,2,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,6,"1,29966"
791876,1,2,3,4,24,4,3,6,1,22,2,2,ITAJAÍ - SC,1,14,1,3,1,1,1, ,1,1,1,3,6,3,2,1,1,2,1,2,2,1,1,1,1,2,5,6,2,2,1,1,1,3,3,2,4,3,2,12,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,4,4,"1,48346"
792667,2,2,4,4,24,4,3,6,2,23,2,2,ITAJAÍ - SC,1,15,2,3,2,1,1, ,2,1,1,1,5,1,2,3,1,2,1,2,1,1,1,2,1,2,3,2,7,1,1,1,3,3,3,2,1,3,1,2,3,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,4,2,"0,98840"
793252,1,6,1,3,26,3,1,7,1,77,6,6,SÃO PAULO - SP,2,1,4,4,4,2, ,2,3,3,1,1,5,3,1,2,2,2,1,2,2,2,2,1,1,2,1,2,4,1,1,1,1,1,1,3,1,2,3,10,3,2, , , , , , , , ,1,2,2,2,1,2,2,1,1,1,1,5,"1,16032"
793426,2,4,2,4,24,4,3,6,2,38,4,4,ITAJAÍ - SC,1,9,3,4,1,1,1, ,1,1,1,3,7,2,1,3,1,2,2,2,2,2,1,3,1,2,9, , ,1,1,1,2,2,3,1,3,4,1,2,3,1,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,2,4,"0,99703"
793462,1,3,3,3,26,3,1,7,1,29,3,3,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,12,1,1,1,1,1, ,1,1,1,1,8,3,1,2,1,2,1,2,2,1,1,1,1,2,7,3,1,1,1,1,1,1,3,3,1,2,3,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,3,5,"1,28760"
793922,1,6,1,3,26,3,1,7,1,73,6,6,SÃO PAULO - SP,2,1,3,2,2,1,2, ,3,2,1,1,5,3,1,2,1,2,1,2,2,2,2,1,1,2,6,7,8,1,1,1,1,1,1,3,1, ,3,1,4,2, , , , , , , , ,1,2,2,2,1,2,1,1,1,1,4,5,"1,16032"
794287,1,3,3,3,11,3,3,4,1,32,3,3,MINAS NOVAS - MG,1,14,2,2,1,1,1, ,1,1,1,3,1,2,3,1,1,2,2,2,2,2,1,1,1,2,1,2,3,2,1,1,1,3,2,2,1,3,3,3,3,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,1,4,4,"1,28760"
795176,1,2,3,3,26,3,1,7,1,23,2,2,SÃO PAULO - SP,1,14,4,4,2,2, ,2,3,4,4,2,3,1,2,3,1,2,2,2,2,2,2,1,1,1, , , ,2,1,3,3,3,3,1,3,2,1,1,3,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,4,4,"1,65983"
795612,1,6,1,2,5,2,1,7,1,66,6,6,OUTRA CIDADE E ESTADO (ESPECIFIQUE),1,7,1,3,1,1,1, ,1,1,1,1,11,2,4,1,1,2,2,2,2,2,1,1,1,2,2,3,7,1,1,1,1,1,1,3,1,2,3,2,3,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,2,5,"1,03073"
798552,1,2,3,4,23,4,3,6,1,20,2,2,URUGUAIANA - RS,1,14,1,3,1,1,1, ,1,1,1,1,6,2,1,3,1,2,1,2,1,2,1,1,1,3, , , ,1,1,1,1,1,3,2,1,3,2,2,2,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,"0,31555"
799938,2,6,1,2,16,2,3,4,2,61,6,6,ALTINHO - PE,1,3,1,4,1,1,1, ,1,1,1,1,1,1,4,3,1,2,2,2,2,2,1,1,1,2,6,7,3,1,1,1,1,1,3,1,4,3,2,2,3,1,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,6,"1,48437"
800708,1,6,1,3,26,3,3,3,1,70,6,6,TABAPUÃ - SP,1,5,4,5,4,1,2, ,4,1,4,3,9,5, , ,1,2,2,1,2,2,2,1,1,1, , , ,1,1,1,3,3,4,5, , ,1,2,4,2, , , , , , , , ,1,2,2,2,2,2,2,3,1,1,2,6,"1,53512"
803018,1,6,1,3,8,3,3,3,1,68,6,6,MARECHAL FLORIANO - ES,1,6,1,1,1,1,1, ,1,1,1,1,2,1,2,3,2,2,2,2,2,2,2,1,1,2,1,3,6,1,1,1,1,1,3,3,1,2,3,1,3,2, , , , , , , , ,1,1,2,2,1,2,2,2,1,1,2,4,"1,16032"
803443,1,5,1,1,21,1,3,4,1,48,5,5,MACHADINHO DO OESTE - RO,2,1,3,3,2,1,1, ,1,1,1,2,1,1,2,3,1,2,1,2,1,2,2,2,1,1, , , ,3,3,3,3,1,1,2,1,3,2,2,4,1,2,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,4,5,"0,98235"
804846,1,5,1,3,11,3,1,7,1,53,5,5,BELO HORIZONTE - MG,1,3,3,4,2,2, ,1,2,3,3,2,4,3,1,4,2,2,2,2,2,2,2,2,1,2,6,3,2,1,1,1,1,1,3,4,1,2,1,2,3,1,2,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,2,1,3,5,"1,21296"
805243,1,6,1,4,18,4,3,6,1,73,6,6,CASCAVEL - PR,1,6,1,3,1,1,1, ,2,1,1,1,7,4, , ,1,2,2,2,2,2,2,1,1,1, , , ,1,1,1,1,1,3,3,1,4,3,1,5,2, , , , , , , , ,2,1,2,2,2,2,2,2,1,1,1,5,"1,03687"
807931,1,6,1,4,18,4,1,7,1,70,6,6,CURITIBA - PR,1,7,3,2,1,1,2, ,4,2,2,4,3,1,2,3,1,2,2,2,2,1,1,1,1,2,8,7,4,2,1,1,4,3,3,1,2,3,1,1,5,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,6,"1,37180"
809118,1,5,1,2,15,2,3,5,1,51,5,5,SAPÉ - PB,1,7,2,2,2,1,1, ,1,1,2,1,6,2,3,1,1,2,3,2,2,2,2,1,1,2,9, , ,1,1,1,1,1,3,2,1,4,3,1,3,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,1,5,"0,89086"
809230,2,6,1,2,25,2,1,7,2,56,6,6,ARACAJU - SE,1,7,1,5,5,1,2, ,4,1,1,3,3,1, , ,1,1,1,2,2,2,2,1,1,4, , , ,1,2,3,3,3,4,5, , ,3,2,4,2, , , , , , , , ,2,2,2,1,1,1,2,1,1,1,4,5,"1,12196"
810281,2,6,1,2,16,2,3,5,2,71,6,6,OUTRA CIDADE E ESTADO (ESPECIFIQUE),2,1,1,2,1,1,1, ,1,1,1,2,7,1,3,2,2,2,1,1,2,2,2,1,1,2,7,4,8,1,1,1,3,1,3,3,1,2,1,1,3,2, , , , , , , , ,1,1,2,1,1,1,2,2,1,1,1,6,"1,48437"
811316,2,6,1,2,10,2,3,6,2,70,6,6,AÇAILÂNDIA - MA,1,7,1,1,2,3, ,1,1,1,4,2,3,3,1, ,1,2,2,2,1,2,2,1,1,4, , , ,1,1,1,1,1,3,5, , ,2,1,4,1,2,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1,1,1,2,6,"1,48437"
814044,2,5,1,2,17,2,3,1,2,54,5,5,SÃO LUIS DO PIAUÍ - PI,2,1,3,2,1,1,1, ,2,1,1,1,1,1,3,2,2,1,1,2,2,2,2,1,1,1, , , ,1,1,2,2,1,2,2,1,3,2,1,5,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,2,2,1,1,2,6,"1,28917"
815668,2,4,2,2,17,2,1,7,2,35,4,4,TERESINA - PI,1,8,4,2,1,1,1, ,2,1,1,1,4,3,1,2,1,2,2,2,2,2,1,1,1,3, , , ,1,3,2,2,2,2,3,2,1,2,1,3,1,2,2,2,1,2,2,1,1,1,1,1,1,2,1,2,1,1,1,2,6,"1,19425"
820533,2,5,1,2,16,2,3,6,2,51,5,5,GARANHUNS - PE,1,6,1,2,1,1,1, ,1,1,1,3,6,1,2,3,1,2,2,2,1,2,1,1,1,2,3,7,6,1,1,1,1,1,3,2,3,4,5,1,3,1,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,1,2,4,"0,97442"
